,filename,label,probability,index
61667,27979540_343426109507662_2369024739801825280_n.mp4,text,0.898593009,6749
61673,27979540_343426109507662_2369024739801825280_n.mp4,wall,0.768181384,6749
61678,27979593_586299465067961_8939839787989204992_n.mp4,sport venue,0.953887939,6750
61679,27979593_586299465067961_8939839787989204992_n.mp4,structure,0.813472211,6750
61680,27979593_586299465067961_8939839787989204992_n.mp4,team sport,0.770764232,6750
61691,27979593_586299465067961_8939839787989204992_n.mp4,basketball moves,0.960596144,6750
61692,27979593_586299465067961_8939839787989204992_n.mp4,games,0.846373916,6750
61693,27979593_586299465067961_8939839787989204992_n.mp4,tournament,0.831897795,6750
61696,27979593_586299465067961_8939839787989204992_n.mp4,people,0.964652836,6750
61697,27979593_586299465067961_8939839787989204992_n.mp4,fan,0.898439288,6750
61698,27979593_586299465067961_8939839787989204992_n.mp4,color,0.96834147,6750
61699,27979593_586299465067961_8939839787989204992_n.mp4,day,0.890916824,6750
61700,27979593_586299465067961_8939839787989204992_n.mp4,competition,0.826363444,6750
61701,27979593_586299465067961_8939839787989204992_n.mp4,fun,0.824811339,6750
61708,27979665_791706771014096_5946855017606164937_n.mp4,concert,0.973754585,6751
61709,27979665_791706771014096_5946855017606164937_n.mp4,performance,0.967564106,6751
61710,27979665_791706771014096_5946855017606164937_n.mp4,stage,0.96358031,6751
61711,27979665_791706771014096_5946855017606164937_n.mp4,entertainment,0.960786641,6751
61712,27979665_791706771014096_5946855017606164937_n.mp4,singing,0.958470583,6751
61714,27979665_791706771014096_5946855017606164937_n.mp4,music artist,0.909377277,6751
61715,27979665_791706771014096_5946855017606164937_n.mp4,guitarist,0.869156122,6751
61716,27979665_791706771014096_5946855017606164937_n.mp4,event,0.860387146,6751
61717,27979665_791706771014096_5946855017606164937_n.mp4,pop music,0.842856884,6751
61718,27979665_791706771014096_5946855017606164937_n.mp4,color,0.824298501,6751
61719,27979665_791706771014096_5946855017606164937_n.mp4,drummer,0.87930131,6751
61720,27979665_791706771014096_5946855017606164937_n.mp4,drums,0.858285367,6751
61724,27979665_791706771014096_5946855017606164937_n.mp4,performing arts,0.789041758,6751
61726,27979665_791706771014096_5946855017606164937_n.mp4,light,0.840088785,6751
61728,27979699_548107062226864_979598049125180785_n.mp4,stage,0.969133496,6752
61729,27979699_548107062226864_979598049125180785_n.mp4,entertainment,0.946491838,6752
61730,27979699_548107062226864_979598049125180785_n.mp4,color,0.939948618,6752
61731,27979699_548107062226864_979598049125180785_n.mp4,performance,0.937988043,6752
61732,27979699_548107062226864_979598049125180785_n.mp4,concert,0.918561876,6752
61735,27979699_548107062226864_979598049125180785_n.mp4,singing,0.846454144,6752
61737,27979699_548107062226864_979598049125180785_n.mp4,event,0.822688818,6752
61739,27979699_548107062226864_979598049125180785_n.mp4,performing arts,0.836884797,6752
61740,27979699_548107062226864_979598049125180785_n.mp4,performance art,0.763267159,6752
61741,27979699_548107062226864_979598049125180785_n.mp4,song,0.751021624,6752
61743,27979699_548107062226864_979598049125180785_n.mp4,music artist,0.785596371,6752
61744,27979740_333218423835562_7617133053265635000_n.mp4,performance,0.959713519,6753
61745,27979740_333218423835562_7617133053265635000_n.mp4,performing arts,0.92905724,6753
61746,27979740_333218423835562_7617133053265635000_n.mp4,dancer,0.852681935,6753
61747,27979740_333218423835562_7617133053265635000_n.mp4,event,0.844299376,6753
61748,27979740_333218423835562_7617133053265635000_n.mp4,entertainment,0.843421459,6753
61749,27979740_333218423835562_7617133053265635000_n.mp4,performance art,0.812006116,6753
61750,27979740_333218423835562_7617133053265635000_n.mp4,hand,0.798905492,6753
61751,27979740_333218423835562_7617133053265635000_n.mp4,modern dance,0.785264671,6753
61752,27979740_333218423835562_7617133053265635000_n.mp4,arm,0.761216521,6753
61754,27979740_333218423835562_7617133053265635000_n.mp4,color,0.952010274,6753
61755,27979740_333218423835562_7617133053265635000_n.mp4,vertebrate,0.90370363,6753
61756,27979740_333218423835562_7617133053265635000_n.mp4,finger,0.83082515,6753
61757,27979740_333218423835562_7617133053265635000_n.mp4,stage,0.900319517,6753
61758,27979740_333218423835562_7617133053265635000_n.mp4,bassist,0.886336982,6753
61759,27979740_333218423835562_7617133053265635000_n.mp4,mode of transport,0.874904096,6753
61760,27979740_333218423835562_7617133053265635000_n.mp4,guitarist,0.865905404,6753
61761,27979740_333218423835562_7617133053265635000_n.mp4,string instrument,0.837868392,6753
61762,27979740_333218423835562_7617133053265635000_n.mp4,concert,0.827243567,6753
61763,27979750_1886318728047554_4721750765910097920_n.mp4,people,0.968020439,6754
61764,27979750_1886318728047554_4721750765910097920_n.mp4,performance,0.934885263,6754
61765,27979750_1886318728047554_4721750765910097920_n.mp4,crowd,0.926584482,6754
61766,27979750_1886318728047554_4721750765910097920_n.mp4,audience,0.899961293,6754
61767,27979750_1886318728047554_4721750765910097920_n.mp4,mode of transport,0.875256538,6754
61768,27979750_1886318728047554_4721750765910097920_n.mp4,event,0.833889127,6754
61769,27979750_1886318728047554_4721750765910097920_n.mp4,entertainment,0.831448197,6754
61770,27979750_1886318728047554_4721750765910097920_n.mp4,fun,0.778398395,6754
61773,27979750_1886318728047554_4721750765910097920_n.mp4,performing arts,0.935734451,6754
61774,27979750_1886318728047554_4721750765910097920_n.mp4,sport venue,0.814545274,6754
61775,27979750_1886318728047554_4721750765910097920_n.mp4,dance,0.753617048,6754
61778,27979750_1886318728047554_4721750765910097920_n.mp4,stage,0.765149891,6754
61782,27979801_186207068811350_1666725650498584576_n.mp4,automotive lighting,0.755040646,6755
61785,27979801_186207068811350_1666725650498584576_n.mp4,color,0.973033071,6755
61786,27979801_186207068811350_1666725650498584576_n.mp4,performance,0.958380878,6755
61787,27979801_186207068811350_1666725650498584576_n.mp4,entertainment,0.934287071,6755
61788,27979801_186207068811350_1666725650498584576_n.mp4,stage,0.930014312,6755
61789,27979801_186207068811350_1666725650498584576_n.mp4,performing arts,0.886513293,6755
61790,27979801_186207068811350_1666725650498584576_n.mp4,light,0.818730891,6755
61791,27979801_186207068811350_1666725650498584576_n.mp4,performance art,0.795012832,6755
61792,27979801_186207068811350_1666725650498584576_n.mp4,event,0.791154921,6755
61797,27979801_186207068811350_1666725650498584576_n.mp4,dancer,0.913280487,6755
61798,27979801_186207068811350_1666725650498584576_n.mp4,choreography,0.833905041,6755
61804,27979802_146196982743111_348724844703592096_n.mp4,concert,0.972639918,6756
61805,27979802_146196982743111_348724844703592096_n.mp4,stage,0.966283381,6756
61807,27979802_146196982743111_348724844703592096_n.mp4,entertainment,0.95974803,6756
61808,27979802_146196982743111_348724844703592096_n.mp4,crowd,0.855299175,6756
61809,27979802_146196982743111_348724844703592096_n.mp4,light,0.82393235,6756
61810,27979802_146196982743111_348724844703592096_n.mp4,performance,0.823298693,6756
61811,27979802_146196982743111_348724844703592096_n.mp4,event,0.75809592,6756
61814,27979802_146196982743111_348724844703592096_n.mp4,color,0.968159974,6756
61817,27979818_2504696773088975_4924403824199729152_n.mp4,entertainment,0.947711527,6757
61818,27979818_2504696773088975_4924403824199729152_n.mp4,performing arts,0.926209748,6757
61819,27979818_2504696773088975_4924403824199729152_n.mp4,performance,0.905963838,6757
61820,27979818_2504696773088975_4924403824199729152_n.mp4,event,0.866664469,6757
61821,27979818_2504696773088975_4924403824199729152_n.mp4,performance art,0.814753532,6757
61822,27979818_2504696773088975_4924403824199729152_n.mp4,dancer,0.769359529,6757
61823,27979818_2504696773088975_4924403824199729152_n.mp4,stage,0.753761292,6757
61824,27979818_2504696773088975_4924403824199729152_n.mp4,choreography,0.752750993,6757
61827,27979818_2504696773088975_4924403824199729152_n.mp4,crowd,0.792088628,6757
61828,27979818_2504696773088975_4924403824199729152_n.mp4,dance,0.759105265,6757
61832,27979818_2504696773088975_4924403824199729152_n.mp4,product,0.752882659,6757
61834,27979818_2504696773088975_4924403824199729152_n.mp4,player,0.919390559,6757
61842,27979818_2504696773088975_4924403824199729152_n.mp4,youth,0.812399149,6757
61852,27979818_2504696773088975_4924403824199729152_n.mp4,text,0.966426492,6757
61853,27979818_2504696773088975_4924403824199729152_n.mp4,color,0.952680469,6757
61855,27979818_2504696773088975_4924403824199729152_n.mp4,font,0.909973919,6757
61856,27979818_2504696773088975_4924403824199729152_n.mp4,logo,0.787213027,6757
61861,27979823_195822334335564_4316624836093804544_n.mp4,color,0.95920974,6758
61866,27979823_195822334335564_4316624836093804544_n.mp4,entertainment,0.884317279,6758
61867,27979823_195822334335564_4316624836093804544_n.mp4,light,0.874836206,6758
61868,27979823_195822334335564_4316624836093804544_n.mp4,lighting,0.768901646,6758
61873,27979823_195822334335564_4316624836093804544_n.mp4,performance,0.941501439,6758
61874,27979823_195822334335564_4316624836093804544_n.mp4,stage,0.908926904,6758
61875,27979823_195822334335564_4316624836093804544_n.mp4,performing arts,0.817742586,6758
61876,27979823_195822334335564_4316624836093804544_n.mp4,emotion,0.812428355,6758
61877,27979823_195822334335564_4316624836093804544_n.mp4,performance art,0.772063911,6758
61878,27979823_195822334335564_4316624836093804544_n.mp4,fun,0.769372284,6758
61880,27979823_195822334335564_4316624836093804544_n.mp4,dancer,0.875089765,6758
61881,27979895_370707250062681_5218332732521090137_n.mp4,color,0.968394637,6759
61883,27979895_370707250062681_5218332732521090137_n.mp4,day,0.90449661,6759
61885,27979895_370707250062681_5218332732521090137_n.mp4,product,0.865038335,6759
61886,27979895_370707250062681_5218332732521090137_n.mp4,photograph,0.817674518,6759
61887,27979895_370707250062681_5218332732521090137_n.mp4,youth,0.813943863,6759
61888,27979895_370707250062681_5218332732521090137_n.mp4,structure,0.78706944,6759
61889,27979895_370707250062681_5218332732521090137_n.mp4,competition event,0.756070614,6759
61890,27979895_370707250062681_5218332732521090137_n.mp4,fun,0.754530132,6759
61891,27979895_370707250062681_5218332732521090137_n.mp4,apparel,0.951931059,6759
61893,27979895_370707250062681_5218332732521090137_n.mp4,art,0.761308849,6759
61895,27979973_157042611673529_5754083538899042304_n.mp4,performance,0.96878159,6760
61896,27979973_157042611673529_5754083538899042304_n.mp4,stage,0.917634487,6760
61897,27979973_157042611673529_5754083538899042304_n.mp4,singing,0.906300128,6760
61898,27979973_157042611673529_5754083538899042304_n.mp4,performing arts,0.898816764,6760
61899,27979973_157042611673529_5754083538899042304_n.mp4,entertainment,0.887867987,6760
61900,27979973_157042611673529_5754083538899042304_n.mp4,singer,0.843167603,6760
61901,27979973_157042611673529_5754083538899042304_n.mp4,event,0.812401712,6760
61902,27979973_157042611673529_5754083538899042304_n.mp4,performance art,0.79771775,6760
61906,27979973_157042611673529_5754083538899042304_n.mp4,color,0.913614631,6760
61915,27979973_157042611673529_5754083538899042304_n.mp4,mode of transport,0.874970973,6760
61916,27979973_157042611673529_5754083538899042304_n.mp4,light,0.832329869,6760
61919,27979973_157042611673529_5754083538899042304_n.mp4,lighting,0.75734818,6760
61921,27979973_157042611673529_5754083538899042304_n.mp4,guitarist,0.900184393,6760
61922,27979973_157042611673529_5754083538899042304_n.mp4,bassist,0.871907055,6760
61923,27979973_157042611673529_5754083538899042304_n.mp4,pop music,0.797262192,6760
61924,27979973_157042611673529_5754083538899042304_n.mp4,song,0.779643118,6760
61925,27979973_157042611673529_5754083538899042304_n.mp4,musician,0.835660696,6760
61926,27979978_1517139195050463_8506626979670261760_n.mp4,color,0.954957366,6761
61927,27979978_1517139195050463_8506626979670261760_n.mp4,text,0.885113001,6761
61928,27979978_1517139195050463_8506626979670261760_n.mp4,font,0.786294937,6761
61929,27979978_1517139195050463_8506626979670261760_n.mp4,product,0.750883996,6761
61931,27979978_1517139195050463_8506626979670261760_n.mp4,entertainment,0.892984509,6761
61932,27979978_1517139195050463_8506626979670261760_n.mp4,light,0.869434893,6761
61933,27979978_1517139195050463_8506626979670261760_n.mp4,stage,0.803753138,6761
61934,27979978_1517139195050463_8506626979670261760_n.mp4,performance,0.799391627,6761
61941,27979978_1517139195050463_8506626979670261760_n.mp4,performance art,0.792322457,6761
61942,27979978_1517139195050463_8506626979670261760_n.mp4,performing arts,0.785564661,6761
61945,27980012_1528941343894198_6578572507480157992_n.mp4,entertainment,0.956193745,6762
61946,27980012_1528941343894198_6578572507480157992_n.mp4,concert,0.948927701,6762
61948,27980012_1528941343894198_6578572507480157992_n.mp4,stage,0.937698185,6762
61949,27980012_1528941343894198_6578572507480157992_n.mp4,light,0.850279093,6762
61950,27980012_1528941343894198_6578572507480157992_n.mp4,event,0.830719471,6762
61951,27980012_1528941343894198_6578572507480157992_n.mp4,lighting,0.813664675,6762
61952,27980012_1528941343894198_6578572507480157992_n.mp4,darkness,0.770733714,6762
61955,27980012_1528941343894198_6578572507480157992_n.mp4,color,0.830234826,6762
61956,27980012_1528941343894198_6578572507480157992_n.mp4,crowd,0.788107276,6762
61960,27980012_1528941343894198_6578572507480157992_n.mp4,audience,0.860732853,6762
61962,27980012_1528941343894198_6578572507480157992_n.mp4,sky,0.756562114,6762
61964,27980012_1528941343894198_6578572507480157992_n.mp4,disco,0.760485828,6762
61967,27980012_1528941343894198_6578572507480157992_n.mp4,people,0.965290308,6762
61968,27980012_1528941343894198_6578572507480157992_n.mp4,night,0.751984835,6762
61970,27980065_1993929427511916_8685214567401259008_n.mp4,concert,0.970675051,6763
61971,27980065_1993929427511916_8685214567401259008_n.mp4,entertainment,0.952955425,6763
61972,27980065_1993929427511916_8685214567401259008_n.mp4,stage,0.94350636,6763
61974,27980065_1993929427511916_8685214567401259008_n.mp4,crowd,0.927456915,6763
61975,27980065_1993929427511916_8685214567401259008_n.mp4,audience,0.856438935,6763
61976,27980065_1993929427511916_8685214567401259008_n.mp4,light,0.839964628,6763
61977,27980065_1993929427511916_8685214567401259008_n.mp4,event,0.80531013,6763
61978,27980065_1993929427511916_8685214567401259008_n.mp4,performance,0.751077771,6763
61981,27980065_1993929427511916_8685214567401259008_n.mp4,color,0.832604408,6763
61986,27980097_268231550380098_5667034258910775788_n.mp4,crowd,0.984639466,6764
61987,27980097_268231550380098_5667034258910775788_n.mp4,concert,0.977311969,6764
61988,27980097_268231550380098_5667034258910775788_n.mp4,people,0.972209692,6764
61989,27980097_268231550380098_5667034258910775788_n.mp4,stage,0.967011273,6764
61991,27980097_268231550380098_5667034258910775788_n.mp4,color,0.953784823,6764
61992,27980097_268231550380098_5667034258910775788_n.mp4,entertainment,0.952547908,6764
61993,27980097_268231550380098_5667034258910775788_n.mp4,audience,0.948146641,6764
61994,27980097_268231550380098_5667034258910775788_n.mp4,performance,0.915703058,6764
61995,27980097_268231550380098_5667034258910775788_n.mp4,social group,0.912842095,6764
61996,27980097_268231550380098_5667034258910775788_n.mp4,singing,0.911398232,6764
61997,27980097_268231550380098_5667034258910775788_n.mp4,guitarist,0.902202249,6764
62000,27980097_268231550380098_5667034258910775788_n.mp4,performing arts,0.832414746,6764
62001,27980097_268231550380098_5667034258910775788_n.mp4,event,0.786374629,6764
62005,27980097_268231550380098_5667034258910775788_n.mp4,nature,0.941875637,6764
62008,27980174_195227791223943_5855634788345597082_n.mp4,stage,0.961990476,6765
62009,27980174_195227791223943_5855634788345597082_n.mp4,concert,0.926686585,6765
62010,27980174_195227791223943_5855634788345597082_n.mp4,entertainment,0.920864761,6765
62012,27980174_195227791223943_5855634788345597082_n.mp4,crowd,0.799329221,6765
62016,27980174_195227791223943_5855634788345597082_n.mp4,light,0.825815201,6765
62023,27980316_376858682789200_3114873066614685696_n.mp4,color,0.958176851,6766
62025,27980316_376858682789200_3114873066614685696_n.mp4,photograph,0.951928556,6766
62028,27980316_376858682789200_3114873066614685696_n.mp4,crowd,0.882521808,6766
62031,27980316_376858682789200_3114873066614685696_n.mp4,monochrome,0.784921885,6766
62033,27980316_376858682789200_3114873066614685696_n.mp4,people,0.97455889,6766
62034,27980316_376858682789200_3114873066614685696_n.mp4,social group,0.926497817,6766
62035,27980316_376858682789200_3114873066614685696_n.mp4,day,0.88788712,6766
62036,27980316_376858682789200_3114873066614685696_n.mp4,mode of transport,0.8752563,6766
62038,27980316_376858682789200_3114873066614685696_n.mp4,stage,0.847476006,6766
62039,27980316_376858682789200_3114873066614685696_n.mp4,music,0.809783399,6766
62040,27980316_376858682789200_3114873066614685696_n.mp4,drummer,0.793253124,6766
62041,27980316_376858682789200_3114873066614685696_n.mp4,entertainment,0.79149884,6766
62042,27980316_376858682789200_3114873066614685696_n.mp4,guitarist,0.772697687,6766
62046,27980316_376858682789200_3114873066614685696_n.mp4,metropolis,0.923078418,6766
62047,27980316_376858682789200_3114873066614685696_n.mp4,urban area,0.888248205,6766
62048,27980316_376858682789200_3114873066614685696_n.mp4,structure,0.846995592,6766
62049,27980316_376858682789200_3114873066614685696_n.mp4,drums,0.843978524,6766
62050,27980316_376858682789200_3114873066614685696_n.mp4,drum,0.788461387,6766
62054,27980316_376858682789200_3114873066614685696_n.mp4,concert,0.851635277,6766
62056,27980345_1554903224595077_1106200201820897280_n.mp4,sport venue,0.973874986,6767
62057,27980345_1554903224595077_1106200201820897280_n.mp4,sports,0.875161707,6767
62058,27980345_1554903224595077_1106200201820897280_n.mp4,mode of transport,0.875104189,6767
62059,27980345_1554903224595077_1106200201820897280_n.mp4,player,0.838459313,6767
62060,27980345_1554903224595077_1106200201820897280_n.mp4,competition event,0.814652264,6767
62061,27980345_1554903224595077_1106200201820897280_n.mp4,leisure,0.796229601,6767
62062,27980345_1554903224595077_1106200201820897280_n.mp4,games,0.785121799,6767
62066,27980345_1554903224595077_1106200201820897280_n.mp4,indoor games and sports,0.876299977,6767
62067,27980345_1554903224595077_1106200201820897280_n.mp4,athletics,0.850414455,6767
62068,27980345_1554903224595077_1106200201820897280_n.mp4,structure,0.78775239,6767
62069,27980345_1554903224595077_1106200201820897280_n.mp4,play,0.770930529,6767
62071,27980345_1554903224595077_1106200201820897280_n.mp4,color,0.941310585,6767
62073,27980345_1554903224595077_1106200201820897280_n.mp4,race track,0.788253367,6767
62074,27980345_1554903224595077_1106200201820897280_n.mp4,race,0.784896433,6767
62075,27980345_337071443446731_9164701946072793088_n.mp4,crowd,0.987539113,6768
62076,27980345_337071443446731_9164701946072793088_n.mp4,people,0.973268569,6768
62077,27980345_337071443446731_9164701946072793088_n.mp4,night,0.959364176,6768
62078,27980345_337071443446731_9164701946072793088_n.mp4,urban area,0.897166491,6768
62079,27980345_337071443446731_9164701946072793088_n.mp4,city,0.885769725,6768
62080,27980345_337071443446731_9164701946072793088_n.mp4,light,0.838676691,6768
62081,27980345_337071443446731_9164701946072793088_n.mp4,evening,0.802646101,6768
62082,27980345_337071443446731_9164701946072793088_n.mp4,structure,0.798312902,6768
62083,27980345_337071443446731_9164701946072793088_n.mp4,sky,0.797824383,6768
62084,27980345_337071443446731_9164701946072793088_n.mp4,darkness,0.770617068,6768
62085,27980345_337071443446731_9164701946072793088_n.mp4,entertainment,0.759002745,6768
62087,27980345_337071443446731_9164701946072793088_n.mp4,concert,0.940522492,6768
62088,27980345_337071443446731_9164701946072793088_n.mp4,stage,0.86879015,6768
62089,27980345_337071443446731_9164701946072793088_n.mp4,audience,0.839568496,6768
62090,27980345_337071443446731_9164701946072793088_n.mp4,disco,0.798941255,6768
62091,27980345_337071443446731_9164701946072793088_n.mp4,mode of transport,0.875255942,6768
62092,27980345_337071443446731_9164701946072793088_n.mp4,soldier,0.8218503,6768
62093,27980345_337071443446731_9164701946072793088_n.mp4,military,0.783539414,6768
62097,27980345_337071443446731_9164701946072793088_n.mp4,color,0.952334881,6768
62106,27980345_337071443446731_9164701946072793088_n.mp4,fun,0.82743454,6768
62108,27980345_337071443446731_9164701946072793088_n.mp4,event,0.821709454,6768
62109,27980345_337071443446731_9164701946072793088_n.mp4,atmosphere,0.804277837,6768
62112,27980345_337071443446731_9164701946072793088_n.mp4,photograph,0.950865924,6768
62113,27980345_337071443446731_9164701946072793088_n.mp4,day,0.894379139,6768
62120,27980345_337071443446731_9164701946072793088_n.mp4,infrastructure,0.853491545,6768
62121,27980345_337071443446731_9164701946072793088_n.mp4,morning,0.757323325,6768
62123,27980345_337071443446731_9164701946072793088_n.mp4,fire,0.825100958,6768
62124,27980345_337071443446731_9164701946072793088_n.mp4,asphalt,0.801465333,6768
62125,27980345_337071443446731_9164701946072793088_n.mp4,lane,0.877354741,6768
62126,27980345_337071443446731_9164701946072793088_n.mp4,race track,0.84705162,6768
62131,27980345_337071443446731_9164701946072793088_n.mp4,display device,0.772922158,6768
62132,27980345_337071443446731_9164701946072793088_n.mp4,landmark,0.917966306,6768
62134,27980427_270484380153025_4906360585638784934_n.mp4,color,0.968363762,6769
62137,27980427_270484380153025_4906360585638784934_n.mp4,night,0.931067407,6769
62138,27980427_270484380153025_4906360585638784934_n.mp4,concert,0.927300692,6769
62139,27980427_270484380153025_4906360585638784934_n.mp4,darkness,0.922082841,6769
62140,27980427_270484380153025_4906360585638784934_n.mp4,entertainment,0.882365048,6769
62141,27980427_270484380153025_4906360585638784934_n.mp4,light,0.86978364,6769
62142,27980427_270484380153025_4906360585638784934_n.mp4,structure,0.832747579,6769
62143,27980427_270484380153025_4906360585638784934_n.mp4,lighting,0.775908887,6769
62144,27980427_270484380153025_4906360585638784934_n.mp4,mode of transport,0.875095546,6769
62145,27980427_270484380153025_4906360585638784934_n.mp4,technology,0.848162711,6769
62146,27980427_270484380153025_4906360585638784934_n.mp4,atmosphere,0.92124033,6769
62147,27980427_270484380153025_4906360585638784934_n.mp4,text,0.869286895,6769
62148,27980427_270484380153025_4906360585638784934_n.mp4,sky,0.831658602,6769
62149,27980427_270484380153025_4906360585638784934_n.mp4,electronics,0.757796943,6769
62152,27980427_270484380153025_4906360585638784934_n.mp4,photograph,0.817674518,6769
62154,27980427_270484380153025_4906360585638784934_n.mp4,aqua,0.939822316,6769
62160,27980472_1976954759237750_4492336587001622270_n.mp4,people,0.976440072,6770
62161,27980472_1976954759237750_4492336587001622270_n.mp4,crowd,0.964749634,6770
62162,27980472_1976954759237750_4492336587001622270_n.mp4,performance,0.9627226,6770
62163,27980472_1976954759237750_4492336587001622270_n.mp4,entertainment,0.956790507,6770
62164,27980472_1976954759237750_4492336587001622270_n.mp4,audience,0.932040572,6770
62165,27980472_1976954759237750_4492336587001622270_n.mp4,performing arts,0.90795964,6770
62166,27980472_1976954759237750_4492336587001622270_n.mp4,stage,0.90162909,6770
62167,27980472_1976954759237750_4492336587001622270_n.mp4,event,0.849680781,6770
62168,27980472_1976954759237750_4492336587001622270_n.mp4,fun,0.845600963,6770
62169,27980472_1976954759237750_4492336587001622270_n.mp4,performance art,0.80999279,6770
62170,27980472_1976954759237750_4492336587001622270_n.mp4,festival,0.824827135,6770
62172,27980472_1976954759237750_4492336587001622270_n.mp4,concert,0.764783323,6770
62173,27980472_1976954759237750_4492336587001622270_n.mp4,mode of transport,0.875229478,6770
62177,27980472_1976954759237750_4492336587001622270_n.mp4,light,0.818790495,6770
62181,27980582_214618115764526_8006440293622157941_n.mp4,sport venue,0.967487097,6771
62182,27980582_214618115764526_8006440293622157941_n.mp4,crowd,0.913859606,6771
62183,27980582_214618115764526_8006440293622157941_n.mp4,player,0.893316448,6771
62184,27980582_214618115764526_8006440293622157941_n.mp4,audience,0.86647445,6771
62185,27980582_214618115764526_8006440293622157941_n.mp4,structure,0.839353383,6771
62186,27980582_214618115764526_8006440293622157941_n.mp4,games,0.831780076,6771
62187,27980582_214618115764526_8006440293622157941_n.mp4,competition event,0.779128134,6771
62191,27980582_214618115764526_8006440293622157941_n.mp4,fan,0.785767257,6771
62194,27980582_214618115764526_8006440293622157941_n.mp4,basketball moves,0.900857866,6771
62195,27980582_214618115764526_8006440293622157941_n.mp4,team sport,0.805966139,6771
62196,27980582_214618115764526_8006440293622157941_n.mp4,sports,0.788314819,6771
62197,27980582_214618115764526_8006440293622157941_n.mp4,team,0.94733417,6771
62198,27980582_214618115764526_8006440293622157941_n.mp4,football player,0.804290116,6771
62199,27980582_214618115764526_8006440293622157941_n.mp4,arena football,0.781956911,6771
62200,27980590_753887298154150_5563795633448140180_n.mp4,performance,0.934356153,6772
62201,27980590_753887298154150_5563795633448140180_n.mp4,color,0.927697659,6772
62202,27980590_753887298154150_5563795633448140180_n.mp4,entertainment,0.922210395,6772
62203,27980590_753887298154150_5563795633448140180_n.mp4,day,0.900149226,6772
62204,27980590_753887298154150_5563795633448140180_n.mp4,games,0.893810987,6772
62205,27980590_753887298154150_5563795633448140180_n.mp4,player,0.891261578,6772
62206,27980590_753887298154150_5563795633448140180_n.mp4,performing arts,0.836766243,6772
62207,27980590_753887298154150_5563795633448140180_n.mp4,stage,0.823895276,6772
62208,27980590_753887298154150_5563795633448140180_n.mp4,event,0.773746967,6772
62209,27980590_753887298154150_5563795633448140180_n.mp4,performance art,0.766509414,6772
62212,27980590_753887298154150_5563795633448140180_n.mp4,apparel,0.955943584,6772
62213,27980590_753887298154150_5563795633448140180_n.mp4,photograph,0.94948858,6772
62223,27980614_165127010944917_4039499059231195136_n.mp4,people,0.962870181,6773
62224,27980614_165127010944917_4039499059231195136_n.mp4,protest,0.864851236,6773
62233,27980614_165127010944917_4039499059231195136_n.mp4,endurance sports,0.752224028,6773
62235,27980615_153016838748342_4731279468683853824_n.mp4,color,0.968138456,6774
62236,27980615_153016838748342_4731279468683853824_n.mp4,pattern,0.853090882,6774
62243,27980615_153016838748342_4731279468683853824_n.mp4,entertainment,0.917412996,6774
62244,27980615_153016838748342_4731279468683853824_n.mp4,stage,0.777394235,6774
62245,27980615_153016838748342_4731279468683853824_n.mp4,performance,0.764576912,6774
62254,27980682_322365974949674_2579380774692192256_n.mp4,color,0.962210536,6775
62255,27980682_322365974949674_2579380774692192256_n.mp4,atmosphere,0.957132161,6775
62257,27980682_322365974949674_2579380774692192256_n.mp4,photograph,0.948256373,6775
62259,27980682_322365974949674_2579380774692192256_n.mp4,darkness,0.919371903,6775
62260,27980682_322365974949674_2579380774692192256_n.mp4,sky,0.917243719,6775
62261,27980682_322365974949674_2579380774692192256_n.mp4,night,0.914032757,6775
62262,27980682_322365974949674_2579380774692192256_n.mp4,light,0.850053549,6775
62264,27980682_322365974949674_2579380774692192256_n.mp4,text,0.863915265,6775
62265,27980682_322365974949674_2579380774692192256_n.mp4,monochrome,0.797098696,6775
62267,27980682_322365974949674_2579380774692192256_n.mp4,man,0.962118387,6775
62268,27980682_322365974949674_2579380774692192256_n.mp4,face,0.950572968,6775
62269,27980682_322365974949674_2579380774692192256_n.mp4,hand,0.88660413,6775
62270,27980682_322365974949674_2579380774692192256_n.mp4,people,0.971126854,6775
62271,27980682_322365974949674_2579380774692192256_n.mp4,crowd,0.904450953,6775
62273,27980682_322365974949674_2579380774692192256_n.mp4,reflection,0.848861098,6775
62276,27980700_264334144102647_661335714403885907_n.mp4,color,0.895323634,6776
62277,27980700_264334144102647_661335714403885907_n.mp4,entertainment,0.874851465,6776
62278,27980700_264334144102647_661335714403885907_n.mp4,darkness,0.86982584,6776
62279,27980700_264334144102647_661335714403885907_n.mp4,light,0.841253757,6776
62280,27980700_264334144102647_661335714403885907_n.mp4,event,0.802437723,6776
62281,27980700_264334144102647_661335714403885907_n.mp4,lighting,0.793898702,6776
62282,27980700_264334144102647_661335714403885907_n.mp4,display device,0.787748992,6776
62283,27980700_264334144102647_661335714403885907_n.mp4,technology,0.76537925,6776
62289,27980700_264334144102647_661335714403885907_n.mp4,glitter,0.875633419,6776
62291,27980700_264334144102647_661335714403885907_n.mp4,petal,0.766713262,6776
62295,27980700_264334144102647_661335714403885907_n.mp4,light fixture,0.804102898,6776
62300,27980700_264334144102647_661335714403885907_n.mp4,photograph,0.948292196,6776
62302,27980700_264334144102647_661335714403885907_n.mp4,room,0.886100948,6776
62303,27980700_264334144102647_661335714403885907_n.mp4,mode of transport,0.875069678,6776
